"customer_id";"month";"plan";"mrr";"status";"prev_status";"prev_mrr";"movement_type"
"CUST00109";"2023-08-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2023-09-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2023-10-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2023-11-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2023-12-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-01-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-02-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-03-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-04-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-05-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-06-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-07-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-08-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-09-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-10-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-11-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2024-12-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-01-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-02-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-03-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-04-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-05-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-06-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-07-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-08-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-09-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-10-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-11-01";"Scale";399;"active";"active";399;"no_change"
"CUST00109";"2025-12-01";"Scale";399;"active";"active";399;"no_change"
"CUST00110";"2023-04-01";"Starter";49;"active";"";0;"new"
"CUST00110";"2023-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2023-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2023-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2023-08-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2023-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2023-10-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2023-11-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2023-12-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-01-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-02-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-03-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-04-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-08-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-10-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-11-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2024-12-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-01-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-02-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-03-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-04-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-08-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-10-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-11-01";"Starter";49;"active";"active";49;"no_change"
"CUST00110";"2025-12-01";"Starter";49;"active";"active";49;"no_change"
"CUST00111";"2023-04-01";"Growth";149;"active";"";0;"new"
"CUST00111";"2023-05-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2023-06-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2023-07-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2023-08-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2023-09-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2023-10-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2023-11-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2023-12-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-01-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-02-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-03-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-04-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-05-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-06-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-07-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-08-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-09-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-10-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-11-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2024-12-01";"Growth";149;"active";"active";149;"no_change"
"CUST00111";"2025-01-01";"Scale";399;"active";"active";149;"expansion"
"CUST00111";"2025-02-01";"Scale";399;"active";"active";399;"no_change"
"CUST00111";"2025-03-01";"Scale";399;"active";"active";399;"no_change"
"CUST00111";"2025-04-01";"Scale";399;"active";"active";399;"no_change"
"CUST00111";"2025-05-01";"Scale";399;"active";"active";399;"no_change"
"CUST00111";"2025-06-01";"Scale";399;"active";"active";399;"no_change"
"CUST00111";"2025-07-01";"Scale";399;"active";"active";399;"no_change"
"CUST00111";"2025-08-01";"Scale";399;"active";"active";399;"no_change"
"CUST00111";"2025-09-01";"Scale";399;"active";"active";399;"no_change"
"CUST00111";"2025-10-01";"Scale";399;"active";"active";399;"no_change"
"CUST00111";"2025-11-01";"Scale";399;"active";"active";399;"no_change"
"CUST00111";"2025-12-01";"Scale";399;"active";"active";399;"no_change"
"CUST00112";"2023-04-01";"Starter";49;"active";"";0;"new"
"CUST00112";"2023-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00112";"2023-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00112";"2023-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00112";"2023-08-01";"Starter";49;"active";"active";49;"no_change"
"CUST00112";"2023-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00112";"2023-10-01";"Starter";49;"active";"active";49;"no_change"
"CUST00112";"2023-11-01";"Growth";149;"active";"active";49;"expansion"
"CUST00112";"2023-12-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-01-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-02-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-03-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-04-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-05-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-06-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-07-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-08-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-09-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-10-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-11-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2024-12-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2025-01-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2025-02-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2025-03-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2025-04-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2025-05-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2025-06-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2025-07-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2025-08-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2025-09-01";"Growth";149;"active";"active";149;"no_change"
"CUST00112";"2025-10-01";"Starter";49;"active";"active";149;"contraction"
"CUST00112";"2025-11-01";"Starter";49;"active";"active";49;"no_change"
"CUST00112";"2025-12-01";"Starter";49;"active";"active";49;"no_change"
"CUST00113";"2023-04-01";"Starter";49;"active";"";0;"new"
"CUST00113";"2023-05-01";"Starter";0;"canceled";"active";49;"churned"
"CUST00113";"2023-06-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2023-07-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2023-08-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2023-09-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2023-10-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2023-11-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2023-12-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-01-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-02-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-03-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-04-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-05-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-06-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-07-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-08-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-09-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-10-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-11-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2024-12-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-01-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-02-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-03-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-04-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-05-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-06-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-07-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-08-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-09-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-10-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-11-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00113";"2025-12-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00114";"2023-04-01";"Scale";399;"active";"";0;"new"
"CUST00114";"2023-05-01";"Scale";399;"active";"active";399;"no_change"
"CUST00114";"2023-06-01";"Scale";399;"active";"active";399;"no_change"
"CUST00114";"2023-07-01";"Scale";399;"active";"active";399;"no_change"
"CUST00114";"2023-08-01";"Scale";399;"active";"active";399;"no_change"
"CUST00114";"2023-09-01";"Scale";399;"active";"active";399;"no_change"
"CUST00114";"2023-10-01";"Scale";399;"active";"active";399;"no_change"
"CUST00114";"2023-11-01";"Scale";399;"active";"active";399;"no_change"
"CUST00114";"2023-12-01";"Scale";399;"active";"active";399;"no_change"
"CUST00114";"2024-01-01";"Scale";399;"active";"active";399;"no_change"
"CUST00114";"2024-02-01";"Scale";399;"active";"active";399;"no_change"
"CUST00114";"2024-03-01";"Growth";149;"active";"active";399;"contraction"
"CUST00114";"2024-04-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2024-05-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2024-06-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2024-07-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2024-08-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2024-09-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2024-10-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2024-11-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2024-12-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-01-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-02-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-03-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-04-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-05-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-06-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-07-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-08-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-09-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-10-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-11-01";"Growth";149;"active";"active";149;"no_change"
"CUST00114";"2025-12-01";"Growth";149;"active";"active";149;"no_change"
"CUST00115";"2023-04-01";"Starter";49;"active";"";0;"new"
"CUST00115";"2023-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2023-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2023-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2023-08-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2023-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2023-10-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2023-11-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2023-12-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2024-01-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2024-02-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2024-03-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2024-04-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2024-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2024-06-01";"Growth";149;"active";"active";49;"expansion"
"CUST00115";"2024-07-01";"Growth";149;"active";"active";149;"no_change"
"CUST00115";"2024-08-01";"Growth";149;"active";"active";149;"no_change"
"CUST00115";"2024-09-01";"Growth";149;"active";"active";149;"no_change"
"CUST00115";"2024-10-01";"Growth";149;"active";"active";149;"no_change"
"CUST00115";"2024-11-01";"Growth";149;"active";"active";149;"no_change"
"CUST00115";"2024-12-01";"Starter";49;"active";"active";149;"contraction"
"CUST00115";"2025-01-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2025-02-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2025-03-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2025-04-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2025-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2025-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2025-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2025-08-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2025-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2025-10-01";"Starter";49;"active";"active";49;"no_change"
"CUST00115";"2025-11-01";"Growth";149;"active";"active";49;"expansion"
"CUST00115";"2025-12-01";"Growth";149;"active";"active";149;"no_change"
"CUST00116";"2023-04-01";"Starter";49;"active";"";0;"new"
"CUST00116";"2023-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00116";"2023-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00116";"2023-07-01";"Starter";0;"canceled";"active";49;"churned"
"CUST00116";"2023-08-01";"Starter";49;"active";"canceled";0;"reactivated"
"CUST00116";"2023-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00116";"2023-10-01";"Starter";0;"canceled";"active";49;"churned"
"CUST00116";"2023-11-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2023-12-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-01-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-02-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-03-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-04-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-05-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-06-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-07-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-08-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-09-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-10-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-11-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2024-12-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-01-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-02-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-03-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-04-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-05-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-06-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-07-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-08-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-09-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-10-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-11-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00116";"2025-12-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00117";"2023-04-01";"Growth";149;"active";"";0;"new"
"CUST00117";"2023-05-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2023-06-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2023-07-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2023-08-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2023-09-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2023-10-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2023-11-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2023-12-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2024-01-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2024-02-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2024-03-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2024-04-01";"Scale";399;"active";"active";149;"expansion"
"CUST00117";"2024-05-01";"Scale";399;"active";"active";399;"no_change"
"CUST00117";"2024-06-01";"Scale";399;"active";"active";399;"no_change"
"CUST00117";"2024-07-01";"Scale";399;"active";"active";399;"no_change"
"CUST00117";"2024-08-01";"Scale";399;"active";"active";399;"no_change"
"CUST00117";"2024-09-01";"Scale";399;"active";"active";399;"no_change"
"CUST00117";"2024-10-01";"Scale";399;"active";"active";399;"no_change"
"CUST00117";"2024-11-01";"Growth";149;"active";"active";399;"contraction"
"CUST00117";"2024-12-01";"Growth";149;"active";"active";149;"no_change"
"CUST00117";"2025-01-01";"Scale";399;"active";"active";149;"expansion"
"CUST00117";"2025-02-01";"Scale";399;"active";"active";399;"no_change"
"CUST00117";"2025-03-01";"Scale";0;"canceled";"active";399;"churned"
"CUST00117";"2025-04-01";"Scale";0;"canceled";"canceled";0;"no_change"
"CUST00117";"2025-05-01";"Scale";0;"canceled";"canceled";0;"no_change"
"CUST00117";"2025-06-01";"Scale";0;"canceled";"canceled";0;"no_change"
"CUST00117";"2025-07-01";"Scale";0;"canceled";"canceled";0;"no_change"
"CUST00117";"2025-08-01";"Scale";0;"canceled";"canceled";0;"no_change"
"CUST00117";"2025-09-01";"Scale";0;"canceled";"canceled";0;"no_change"
"CUST00117";"2025-10-01";"Scale";0;"canceled";"canceled";0;"no_change"
"CUST00117";"2025-11-01";"Scale";0;"canceled";"canceled";0;"no_change"
"CUST00117";"2025-12-01";"Scale";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2023-04-01";"Starter";49;"active";"";0;"new"
"CUST00118";"2023-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00118";"2023-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00118";"2023-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00118";"2023-08-01";"Starter";49;"active";"active";49;"no_change"
"CUST00118";"2023-09-01";"Growth";149;"active";"active";49;"expansion"
"CUST00118";"2023-10-01";"Growth";149;"active";"active";149;"no_change"
"CUST00118";"2023-11-01";"Growth";149;"active";"active";149;"no_change"
"CUST00118";"2023-12-01";"Growth";149;"active";"active";149;"no_change"
"CUST00118";"2024-01-01";"Growth";149;"active";"active";149;"no_change"
"CUST00118";"2024-02-01";"Growth";149;"active";"active";149;"no_change"
"CUST00118";"2024-03-01";"Growth";149;"active";"active";149;"no_change"
"CUST00118";"2024-04-01";"Starter";49;"active";"active";149;"contraction"
"CUST00118";"2024-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00118";"2024-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00118";"2024-07-01";"Starter";0;"canceled";"active";49;"churned"
"CUST00118";"2024-08-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2024-09-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2024-10-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2024-11-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2024-12-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-01-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-02-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-03-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-04-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-05-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-06-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-07-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-08-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-09-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-10-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-11-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00118";"2025-12-01";"Starter";0;"canceled";"canceled";0;"no_change"
"CUST00119";"2023-04-01";"Starter";49;"active";"";0;"new"
"CUST00119";"2023-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2023-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2023-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2023-08-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2023-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2023-10-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2023-11-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2023-12-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-01-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-02-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-03-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-04-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-08-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-10-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-11-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2024-12-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2025-01-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2025-02-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2025-03-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2025-04-01";"Growth";149;"active";"active";49;"expansion"
"CUST00119";"2025-05-01";"Growth";149;"active";"active";149;"no_change"
"CUST00119";"2025-06-01";"Growth";149;"active";"active";149;"no_change"
"CUST00119";"2025-07-01";"Growth";149;"active";"active";149;"no_change"
"CUST00119";"2025-08-01";"Starter";49;"active";"active";149;"contraction"
"CUST00119";"2025-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2025-10-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2025-11-01";"Starter";49;"active";"active";49;"no_change"
"CUST00119";"2025-12-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2023-04-01";"Starter";49;"active";"";0;"new"
"CUST00120";"2023-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2023-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2023-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2023-08-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2023-09-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2023-10-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2023-11-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2023-12-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2024-01-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2024-02-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2024-03-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2024-04-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2024-05-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2024-06-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2024-07-01";"Starter";49;"active";"active";49;"no_change"
"CUST00120";"2024-08-01";"Growth";149;"active";"active";49;"expansion"
"CUST00120";"2024-09-01";"Growth";149;"active";"active";149;"no_change"
"CUST00120";"2024-10-01";"Growth";149;"active";"active";149;"no_change"
"CUST00120";"2024-11-01";"Growth";0;"canceled";"active";149;"churned"
